participant_id,trial_number,distribution_type,first_option,second_option,chosen_type,ball_weight,action_selection_conf,success_prediction_conf,balls_in_box,trial_success,trial_reward,cumulative_reward,action_conf_selection_time,action_conf_confirmation_time,prediction_conf_selection_time,prediction_conf_confirmation_time
206,58,wide_low,narrow_high,wide_low,wide_low,0.2392723364040008,4.0,5.0,1.0,False,11.0,557.0,3.4639999866485596,4.61299991607666,3.2300002574920654,5.046000242233276
206,59,wide_high,wide_low,wide_high,wide_high,0.2982533198111518,3.0,1.0,1.0,False,18.0,575.0,4.529000282287598,5.678000211715698,2.447000026702881,3.996999979019165
206,60,narrow_low,narrow_low,narrow_high,narrow_low,0.2295733036139517,2.0,3.0,1.0,False,10.0,585.0,2.330999851226806,4.162999868392944,2.730999708175659,5.162999868392944
206,61,wide_high,narrow_low,wide_high,wide_high,0.3713740287787787,3.0,2.0,0.0,False,0.0,585.0,8.825999736785889,10.123999834060667,4.578999996185303,5.394999980926514
206,62,wide_low,wide_low,narrow_high,wide_low,0.2291309100319615,4.0,6.0,1.0,False,11.0,596.0,1.499000072479248,2.263999938964844,1.7319998741149902,3.114000082015991
206,63,wide_low,wide_low,wide_high,wide_low,0.0544518809765956,2.0,5.0,1.0,False,11.0,607.0,1.9160001277923584,3.181000232696533,2.263999938964844,3.812999725341797
206,64,narrow_high,narrow_high,wide_low,narrow_high,0.2901640614106108,3.0,3.0,1.0,False,14.0,621.0,2.2660000324249268,3.330000162124634,1.0320000648498535,2.499000072479248
206,65,wide_high,wide_high,wide_low,wide_high,0.2850524492887554,3.0,1.0,1.0,False,18.0,639.0,2.065000057220459,3.246999979019165,0.931999921798706,2.1649999618530273
206,66,narrow_high,wide_high,narrow_high,narrow_high,0.2716045001345455,4.0,3.0,1.0,False,14.0,653.0,6.610999822616577,7.609999895095825,0.7319998741149902,3.363999843597412
206,67,wide_high,wide_low,wide_high,wide_high,0.2574339380583301,3.0,1.0,1.0,False,18.0,671.0,1.631999969482422,2.698000192642212,0.8339998722076416,4.496000051498413
206,68,wide_high,wide_low,wide_high,wide_high,0.3451182356775508,2.0,4.0,0.0,False,0.0,671.0,6.360999822616577,6.927999973297119,0.8990001678466797,3.747000217437744
206,69,wide_high,wide_high,narrow_high,wide_high,0.2765077864608586,2.0,1.0,1.0,False,18.0,689.0,1.9150002002716064,2.697999954223633,1.065000057220459,2.4140002727508545
206,70,narrow_low,wide_high,narrow_low,narrow_low,0.2064286222002798,3.0,6.0,1.0,False,10.0,699.0,1.8479998111724856,3.1979997158050537,1.2149999141693115,3.430000066757202
206,71,wide_high,wide_high,narrow_low,wide_high,0.2381490348132376,2.0,1.0,1.0,False,18.0,717.0,3.830000162124634,4.830000162124634,1.3989999294281006,2.6470000743865967
206,72,narrow_high,narrow_low,narrow_high,narrow_high,0.2743580598635234,3.0,4.0,1.0,False,14.0,731.0,2.2320001125335693,3.264000177383423,1.4500000476837158,2.2809998989105225
206,73,narrow_high,narrow_high,wide_high,narrow_high,0.3048354840284815,4.0,4.0,1.0,False,14.0,745.0,1.2990000247955322,3.763000249862671,0.9820001125335692,5.062000036239624
206,74,wide_low,wide_high,wide_low,wide_low,0.2753597706008511,4.0,6.0,1.0,False,11.0,756.0,2.447999954223633,3.3299999237060547,0.8490002155303955,2.498000144958496
206,75,wide_high,wide_low,wide_high,wide_high,0.2962888623718219,2.0,1.0,1.0,False,18.0,774.0,4.046000003814697,5.17799973487854,1.7149999141693115,3.6470000743865967
206,76,narrow_low,narrow_low,wide_high,narrow_low,0.2110785047353799,3.0,6.0,1.0,False,10.0,784.0,2.681999683380127,3.3969998359680176,2.097999811172486,3.0139997005462646
206,77,wide_high,narrow_low,wide_high,wide_high,0.1571990202733957,3.0,2.0,1.0,False,18.0,802.0,3.796000242233277,5.461000204086304,1.430999994277954,2.5799999237060547
206,78,wide_low,narrow_low,wide_low,wide_low,0.2425709373790786,6.0,5.0,1.0,False,11.0,813.0,3.8969998359680176,4.69599986076355,1.315999984741211,4.163000106811523
206,79,narrow_high,narrow_high,narrow_low,narrow_high,0.3382254502671297,4.0,3.0,0.0,False,0.0,813.0,2.913000106811523,4.828000068664551,2.813999891281128,4.411999702453613
206,80,wide_high,wide_high,narrow_high,wide_high,0.3382910343497281,4.0,3.0,0.0,False,0.0,813.0,3.179999589920044,4.2789998054504395,6.760999917984009,7.909999847412109
206,81,narrow_high,narrow_high,narrow_low,narrow_high,0.246733754349087,5.0,4.0,1.0,False,14.0,827.0,2.86299991607666,3.629999876022339,0.9500000476837158,3.363999843597412
206,82,narrow_high,narrow_high,wide_high,narrow_high,0.2957461639473298,4.0,4.0,1.0,False,14.0,841.0,2.7309999465942383,3.748000144958496,3.2789998054504395,4.111999988555908
206,83,narrow_low,wide_high,narrow_low,narrow_low,0.2213678483841484,4.0,6.0,1.0,False,10.0,851.0,1.680999994277954,2.597999811172486,1.0309998989105225,3.3289999961853027
206,84,wide_low,wide_high,wide_low,wide_low,0.3109085780626647,3.0,5.0,1.0,False,11.0,862.0,4.413999795913696,5.51200008392334,1.4649999141693115,3.513000011444092
206,85,narrow_low,wide_high,narrow_low,narrow_low,0.2155707695102544,4.0,6.0,1.0,False,10.0,872.0,3.846000194549561,4.630000352859497,0.7000000476837158,1.6820001602172852
206,86,narrow_high,wide_low,narrow_high,narrow_high,0.2960400479293555,4.0,5.0,1.0,False,14.0,886.0,4.211999893188477,5.245000123977661,1.3659999370574951,6.044000148773193
206,87,wide_high,wide_high,wide_low,wide_high,0.2028253912247002,3.0,1.0,1.0,False,18.0,904.0,3.580999851226806,4.562000036239624,2.9300003051757812,4.047000169754028
206,88,wide_low,wide_low,narrow_low,wide_low,0.3259676349744347,5.0,6.0,0.0,False,0.0,904.0,2.9630000591278076,3.7140002250671382,2.9810001850128174,4.111999988555908
206,89,wide_high,wide_high,wide_low,wide_high,0.3970730036788279,3.0,1.0,0.0,False,0.0,904.0,1.9320001602172852,3.0810000896453857,2.015000104904175,3.114000082015991
206,90,narrow_low,wide_high,narrow_low,narrow_low,0.2507914159515738,4.0,6.0,1.0,False,10.0,914.0,2.1649999618530273,2.996999740600586,0.9660000801086426,3.4140000343322754
206,91,wide_high,wide_high,wide_low,wide_high,0.2887666960580136,2.0,1.0,1.0,False,18.0,932.0,3.514000177383423,4.630000114440918,1.4660000801086426,3.563999891281128
206,92,wide_low,narrow_low,wide_low,wide_low,0.1954041937253345,4.0,4.0,1.0,False,11.0,943.0,1.6469998359680176,3.179999589920044,1.1499998569488523,2.015000104904175
206,93,wide_low,wide_high,wide_low,wide_low,0.1361618782070972,3.0,5.0,1.0,False,11.0,954.0,2.9830000400543213,4.6459996700286865,1.497999906539917,2.7149996757507324
206,94,wide_high,wide_low,wide_high,wide_high,0.2613804085538588,1.0,2.0,1.0,False,18.0,972.0,2.5799999237060547,3.5789999961853027,0.931999921798706,4.745000123977661
206,95,narrow_high,wide_low,narrow_high,narrow_high,0.3024921617349286,4.0,3.0,1.0,False,14.0,986.0,1.699000120162964,2.4810001850128174,1.3319997787475586,3.114000082015991
206,96,wide_low,wide_low,narrow_low,wide_low,0.2537551456714662,5.0,4.0,1.0,False,11.0,997.0,2.4140000343322754,3.513000011444092,2.046999931335449,3.11299991607666
206,97,narrow_high,narrow_high,wide_low,narrow_high,0.3090153309754824,5.0,4.0,1.0,False,14.0,1011.0,3.5980000495910645,4.613000154495239,2.947000026702881,4.395999908447266
206,98,narrow_low,narrow_low,wide_high,narrow_low,0.200882145236975,4.0,6.0,1.0,False,10.0,1021.0,1.930999755859375,2.8969998359680176,0.931999921798706,2.363999843597412
206,99,narrow_high,wide_high,narrow_high,narrow_high,0.3122115685765565,4.0,5.0,0.0,False,0.0,1021.0,2.4140000343322754,4.2799999713897705,0.949000120162964,3.379999876022339
206,100,wide_high,narrow_low,wide_high,wide_high,0.3453621342779376,3.0,1.0,0.0,False,0.0,1021.0,1.9149999618530271,2.8470001220703125,2.0990002155303955,3.4140002727508545
206,101,narrow_high,narrow_high,narrow_low,narrow_high,0.3310077559591842,4.0,5.0,0.0,False,0.0,1021.0,1.3489999771118164,2.2149999141693115,1.3980000019073486,3.330000162124634
206,102,wide_low,narrow_low,wide_low,wide_low,0.2621861113886603,5.0,6.0,1.0,False,11.0,1032.0,1.2669999599456787,2.248999834060669,0.7990000247955322,1.7309999465942385
206,103,wide_high,wide_high,narrow_low,wide_high,0.2632923223280706,2.0,1.0,1.0,False,18.0,1050.0,1.2320001125335691,2.2140002250671387,0.7990002632141113,2.680999994277954
206,104,wide_high,wide_high,wide_low,wide_high,0.3148034849331033,3.0,2.0,0.0,False,0.0,1050.0,1.815000057220459,2.7309999465942383,0.7000000476837158,3.9640002250671382
206,105,narrow_high,narrow_low,narrow_high,narrow_high,0.2820296448008229,3.0,3.0,1.0,False,14.0,1064.0,2.46500015258789,3.314000129699707,1.182999849319458,2.0319998264312744
206,106,narrow_high,wide_low,narrow_high,narrow_high,0.3166505506576217,3.0,4.0,0.0,False,0.0,1064.0,2.815000057220459,4.17900013923645,1.181999921798706,4.0959999561309814
206,107,wide_high,narrow_high,wide_high,wide_high,0.2682846346958578,3.0,1.0,1.0,False,18.0,1082.0,3.1470000743865967,4.34499979019165,2.88100004196167,3.813999891281128
206,108,wide_high,narrow_low,wide_high,wide_high,0.1883059091129471,4.0,3.0,1.0,False,18.0,1100.0,1.4149999618530271,3.8459997177124023,2.814000129699707,4.062999963760376
207,1,wide_high,wide_high,wide_low,wide_high,0.3305828840133237,4.0,3.0,0.0,False,0.0,0.0,33.5939998626709,35.47099995613098,15.37000012397766,17.198000192642212
207,2,narrow_low,wide_high,narrow_low,narrow_low,0.2051703282057495,5.0,4.0,0.0,False,0.0,0.0,4.580999851226807,5.607000112533569,3.2790000438690186,4.530999660491943
207,3,wide_low,wide_low,narrow_high,wide_low,0.1892868824328789,2.0,2.0,0.0,False,0.0,0.0,2.0779998302459717,3.1539998054504395,3.7799999713897705,4.656000137329102
207,4,wide_low,narrow_high,wide_low,wide_low,0.2643814444807449,1.0,2.0,1.0,False,11.0,11.0,1.9770002365112305,3.1040000915527344,1.4769999980926514,1.9020001888275144
207,5,narrow_low,wide_high,narrow_low,narrow_low,0.2650286831321425,4.0,5.0,0.0,False,0.0,11.0,4.4059998989105225,5.206999778747559,3.17900013923645,4.855999946594238
207,6,narrow_low,narrow_high,narrow_low,narrow_low,0.2460854837143857,2.0,1.0,1.0,False,10.0,21.0,1.9019999504089355,2.9040000438690186,1.450999736785889,2.4029998779296875
207,7,wide_low,wide_low,narrow_high,wide_low,0.3245434203815728,6.0,4.0,0.0,False,0.0,21.0,3.2039999961853027,5.056999921798706,3.629999876022339,4.631000280380249
207,8,wide_low,wide_low,narrow_low,wide_low,0.2578874467201422,1.0,3.0,0.0,False,0.0,21.0,2.8289997577667236,3.879999876022339,2.628999948501587,3.3539998531341553
207,9,wide_high,narrow_low,wide_high,wide_high,0.3149899866163512,4.0,3.0,0.0,False,0.0,21.0,3.1539998054504395,4.580999851226807,3.4539999961853027,4.305000066757202
207,10,narrow_high,narrow_high,wide_low,narrow_high,0.2700869802075506,1.0,2.0,1.0,False,14.0,35.0,1.8279998302459717,2.678999662399292,4.13100004196167,5.232000112533569
207,11,narrow_high,narrow_low,narrow_high,narrow_high,0.303218383175485,3.0,4.0,1.0,False,14.0,49.0,4.981000185012817,5.957000255584717,1.80299973487854,2.928999900817871
207,12,narrow_high,wide_low,narrow_high,narrow_high,0.3215791806179161,5.0,5.0,0.0,False,0.0,49.0,2.703000068664551,3.5290002822875977,1.376999855041504,2.17799973487854
207,13,wide_high,wide_low,wide_high,wide_high,0.2436555001928105,2.0,1.0,1.0,False,18.0,67.0,1.502000093460083,2.3529999256134033,2.078000068664551,2.9040000438690186
207,14,narrow_high,narrow_low,narrow_high,narrow_high,0.2929544147809413,3.0,5.0,1.0,False,14.0,81.0,2.628999948501587,3.8550000190734863,6.658999681472778,7.484999895095825
207,15,wide_high,wide_high,wide_low,wide_high,0.2643236155522073,6.0,6.0,1.0,False,18.0,99.0,3.879999876022339,4.755999565124512,1.502000093460083,2.2780001163482666
207,16,wide_high,wide_high,wide_low,wide_high,0.3011725957270836,4.0,3.0,1.0,False,18.0,117.0,6.157999753952026,7.559999942779541,3.17900013923645,3.678999900817871
207,17,wide_low,narrow_low,wide_low,wide_low,0.2269008839171592,5.0,5.0,1.0,False,11.0,128.0,6.083000183105469,9.38700008392334,1.627000093460083,2.6539998054504395
207,18,narrow_high,wide_low,narrow_high,narrow_high,0.3384309333815155,6.0,6.0,0.0,False,0.0,128.0,2.002000093460083,3.378999948501587,1.4270000457763672,2.9539997577667236
207,19,wide_low,narrow_low,wide_low,wide_low,0.1621621155689178,1.0,1.0,1.0,False,11.0,139.0,2.002000093460083,3.7799999713897705,1.628000020980835,2.6039998531341553
207,20,narrow_high,wide_low,narrow_high,narrow_high,0.2970900271209522,2.0,2.0,1.0,False,14.0,153.0,2.503000020980835,3.6540000438690186,1.126999855041504,1.9279999732971191
207,21,narrow_high,wide_high,narrow_high,narrow_high,0.3319156007267617,3.0,3.0,0.0,False,0.0,153.0,1.8519999980926511,2.7780001163482666,0.8269996643066406,1.5529999732971191
207,22,narrow_high,wide_high,narrow_high,narrow_high,0.2908712635683507,4.0,4.0,1.0,False,14.0,167.0,4.005000114440918,7.660000085830688,1.2259998321533203,2.0769999027252197
207,23,narrow_high,narrow_low,narrow_high,narrow_high,0.3284970661863816,5.0,5.0,0.0,False,0.0,167.0,1.9780001640319824,3.004000186920166,1.176999807357788,2.2279999256134033
207,24,narrow_high,wide_high,narrow_high,narrow_high,0.3334685990179202,1.0,1.0,0.0,False,0.0,167.0,1.3519999980926514,3.829999685287475,1.0520002841949463,4.281000137329102
207,25,narrow_high,narrow_low,narrow_high,narrow_high,0.2997850749789356,2.0,2.0,1.0,False,14.0,181.0,1.377000331878662,2.1530003547668457,1.0770001411437988,1.9280002117156985
207,26,narrow_high,narrow_high,narrow_low,narrow_high,0.3115351055095463,3.0,3.0,0.0,False,0.0,181.0,3.6049997806549072,4.50600004196167,0.9509997367858888,1.426999807357788
207,27,narrow_high,narrow_high,narrow_low,narrow_high,0.3342285909737169,1.0,1.0,0.0,False,0.0,181.0,0.875999927520752,1.801999807357788,0.7760000228881836,1.7769999504089355
207,28,narrow_high,wide_high,narrow_high,narrow_high,0.2930446722877599,2.0,2.0,1.0,False,14.0,195.0,1.301999807357788,2.1529998779296875,0.4750001430511474,1.126000165939331
207,29,narrow_high,wide_high,narrow_high,narrow_high,0.2837306989304272,4.0,4.0,1.0,False,14.0,209.0,5.457000017166138,6.283999681472778,0.8760004043579102,1.3510000705718994
207,30,wide_high,narrow_low,wide_high,wide_high,0.3066175816717318,5.0,5.0,1.0,False,18.0,227.0,1.8270001411437988,2.7279999256134033,1.1519999504089355,1.8280000686645508
207,31,narrow_high,narrow_high,wide_low,narrow_high,0.3233803455541546,6.0,6.0,0.0,False,0.0,227.0,1.751999855041504,2.5279998779296875,1.852999925613403,2.55400013923645
207,32,wide_low,narrow_low,wide_low,wide_low,0.1856547969798007,4.0,4.0,1.0,False,11.0,238.0,3.2790000438690186,4.129999876022339,1.0269999504089355,1.8530001640319824
207,33,wide_low,wide_low,narrow_low,wide_low,0.2058853645388961,5.0,5.0,1.0,False,11.0,249.0,2.378000259399414,3.3050003051757812,1.1009998321533203,2.0269997119903564
207,34,wide_low,narrow_low,wide_low,wide_low,0.1885845946646633,6.0,6.0,1.0,False,11.0,260.0,2.4030001163482666,3.680000066757202,1.977999925613403,2.7289998531341553
207,35,narrow_high,narrow_high,narrow_low,narrow_high,0.289313395137548,6.0,6.0,1.0,False,14.0,274.0,3.630000352859497,4.581000328063965,0.4749996662139892,1.050999641418457
207,36,wide_high,wide_high,narrow_high,wide_high,0.3322997083278,4.0,4.0,0.0,False,0.0,274.0,2.7790000438690186,3.804999828338623,1.000999927520752,1.7020001411437988
207,37,wide_high,wide_low,wide_high,wide_high,0.2950079050687942,1.0,1.0,1.0,False,18.0,292.0,1.126999855041504,2.1029999256134033,0.6009998321533203,1.627000093460083
207,38,wide_high,narrow_low,wide_high,wide_high,0.3455402430721821,2.0,2.0,0.0,False,0.0,292.0,0.6010000705718994,1.6520001888275146,0.4010000228881836,1.001999855041504
207,39,narrow_high,narrow_low,narrow_high,narrow_high,0.3129069216068493,3.0,3.0,0.0,False,0.0,292.0,2.4539997577667236,3.3550000190734863,0.5249998569488525,1.2760000228881836
207,40,narrow_high,narrow_high,wide_low,narrow_high,0.3030742698586099,1.0,1.0,1.0,False,14.0,306.0,1.2020001411437988,2.0280001163482666,0.9260001182556152,1.7019999027252195
207,41,wide_high,narrow_low,wide_high,wide_high,0.2485834930528161,2.0,2.0,1.0,False,18.0,324.0,1.2760000228881836,1.9769999980926511,0.4010002613067627,0.9520001411437988
207,42,wide_low,narrow_low,wide_low,wide_low,0.1633366193968916,3.0,3.0,0.0,False,0.0,324.0,1.8270001411437988,2.82800030708313,0.7009999752044678,1.2769999504089355
207,43,wide_high,wide_high,narrow_low,wide_high,0.3757242110168639,1.0,1.0,0.0,False,0.0,324.0,1.4020001888275146,2.302999973297119,0.626000165939331,1.4520001411437988
207,44,narrow_high,narrow_high,narrow_low,narrow_high,0.2985247989061912,2.0,2.0,1.0,False,14.0,338.0,0.8259999752044678,2.0779998302459717,0.375,0.8510000705718994
207,45,narrow_high,wide_low,narrow_high,narrow_high,0.2866557517480181,3.0,3.0,1.0,False,14.0,352.0,1.7019999027252195,2.477999687194824,1.0520000457763672,1.4270000457763672
207,46,wide_low,wide_low,narrow_low,wide_low,0.2111671416968673,4.0,4.0,1.0,False,11.0,363.0,1.0520000457763672,1.727999925613403,0.5510001182556152,1.377000331878662
207,47,wide_high,narrow_high,wide_high,wide_high,0.3659697854821003,5.0,5.0,0.0,False,0.0,363.0,1.6529998779296875,2.7289998531341553,1.4769999980926514,1.9780001640319824
207,48,wide_low,narrow_low,wide_low,wide_low,0.3145819301008239,1.0,1.0,0.0,False,0.0,363.0,1.325999736785889,2.3529999256134033,0.5,1.250999927520752
207,49,narrow_high,narrow_high,wide_low,narrow_high,0.3233569484303259,2.0,2.0,0.0,False,0.0,363.0,0.5259997844696045,1.3519999980926514,0.3249998092651367,1.050999879837036
207,50,wide_high,narrow_low,wide_high,wide_high,0.2603498617675511,3.0,3.0,0.0,False,0.0,363.0,1.9520001411437988,2.6530001163482666,0.4010000228881836,1.0769999027252195
207,51,narrow_high,narrow_high,narrow_low,narrow_high,0.2994601866447087,1.0,1.0,1.0,False,14.0,377.0,0.7000000476837158,1.500999927520752,0.6510000228881836,1.3270001411437988
207,52,wide_high,narrow_high,wide_high,wide_high,0.336473089536731,2.0,2.0,0.0,False,0.0,377.0,1.077000379562378,2.0280001163482666,0.7760000228881836,1.8020000457763672
207,53,wide_low,narrow_low,wide_low,wide_low,0.0529822735677552,3.0,3.0,1.0,False,11.0,388.0,0.6760001182556152,2.7290000915527344,1.6019999980926514,2.4030001163482666
207,54,narrow_high,wide_low,narrow_high,narrow_high,0.3223456378443372,4.0,4.0,0.0,False,0.0,388.0,4.4049999713897705,5.205999851226807,0.9519999027252196,1.3519999980926514
207,55,narrow_high,narrow_high,narrow_low,narrow_high,0.3175024505858845,1.0,1.0,0.0,False,0.0,388.0,1.0259997844696045,1.7769999504089355,0.9260001182556152,1.4519999027252195
207,56,wide_high,wide_high,wide_low,wide_high,0.3001646567925492,2.0,2.0,1.0,False,18.0,406.0,1.125999927520752,3.503999948501587,0.4010000228881836,1.4019999504089355
207,57,wide_high,wide_high,narrow_low,wide_high,0.2410976118276312,3.0,3.0,1.0,False,18.0,424.0,1.3020002841949463,2.1780002117156982,0.3759999275207519,0.8009998798370361
207,58,wide_high,wide_high,wide_low,wide_high,0.2825425271370225,4.0,4.0,1.0,False,18.0,442.0,1.1770002841949463,2.0530002117156982,1.2259998321533203,2.002999782562256
207,59,narrow_high,wide_low,narrow_high,narrow_high,0.3107760329603689,5.0,5.0,0.0,False,0.0,442.0,1.3519999980926514,2.252999782562256,0.6510000228881836,1.0520000457763672
207,60,wide_high,wide_high,narrow_low,wide_high,0.3071299576034756,1.0,1.0,1.0,False,18.0,460.0,1.5769999027252195,2.203000068664551,0.4259998798370361,0.8509998321533203
207,61,wide_high,wide_high,narrow_low,wide_high,0.3380782822306321,2.0,2.0,0.0,False,0.0,460.0,1.1509997844696045,2.001999855041504,0.4509999752044678,0.875999927520752
207,62,wide_high,narrow_high,wide_high,wide_high,0.249530166774061,3.0,3.0,1.0,False,18.0,478.0,0.9760000705718994,1.7020001411437988,0.8509998321533203,1.251999855041504
207,63,wide_high,wide_high,wide_low,wide_high,0.324281828954592,4.0,4.0,0.0,False,0.0,478.0,1.502000093460083,2.4529998302459717,0.7760000228881836,1.1770002841949463
207,64,narrow_high,narrow_high,wide_low,narrow_high,0.2931786010957601,1.0,1.0,1.0,False,14.0,492.0,0.4259998798370361,1.1510000228881836,0.4500000476837158,0.8259999752044678
207,65,wide_high,wide_high,wide_low,wide_high,0.2515708010994502,2.0,2.0,1.0,False,18.0,510.0,1.2769999504089355,2.0279996395111084,0.8010001182556152,1.377000093460083
207,66,narrow_high,narrow_high,narrow_low,narrow_high,0.3288541989293705,3.0,3.0,0.0,False,0.0,510.0,1.250999927520752,2.001999855041504,0.7760000228881836,1.252000093460083
207,67,wide_high,narrow_low,wide_high,wide_high,0.3424130490371987,1.0,1.0,0.0,False,0.0,510.0,1.3010003566741943,2.127000093460083,0.7750000953674316,1.501000165939331
207,68,narrow_high,narrow_low,narrow_high,narrow_high,0.3120472868438523,2.0,2.0,0.0,False,0.0,510.0,0.5,1.1760001182556152,0.626000165939331,1.0769999027252195
207,69,wide_high,wide_high,narrow_low,wide_high,0.382746238255644,3.0,3.0,0.0,False,0.0,510.0,1.2009999752044678,1.926999807357788,0.7010002136230469,1.2269999980926514
207,70,wide_low,narrow_low,wide_low,wide_low,0.1050833772996977,1.0,1.0,1.0,False,11.0,521.0,0.6259996891021729,1.3519999980926514,0.3510000705718994,0.9009997844696044
207,71,narrow_high,narrow_low,narrow_high,narrow_high,0.3055741967622239,2.0,2.0,1.0,False,14.0,535.0,1.0760002136230469,2.628000259399414,0.3259999752044678,1.301999807357788
207,72,wide_high,wide_low,wide_high,wide_high,0.329755488915939,3.0,3.0,0.0,False,0.0,535.0,0.5759999752044678,1.251999855041504,0.3999998569488525,1.0260000228881836
207,73,narrow_high,narrow_high,wide_low,narrow_high,0.3028931527578362,1.0,1.0,1.0,False,14.0,549.0,1.1010000705718994,2.7280001640319824,1.1269996166229248,1.5769999027252195
207,74,wide_low,wide_low,narrow_low,wide_low,0.1792373771136498,2.0,2.0,1.0,False,11.0,560.0,1.000999927520752,1.6019999980926514,0.3510000705718994,0.8270001411437988
207,75,wide_high,wide_high,wide_low,wide_high,0.324406618304397,3.0,3.0,0.0,False,0.0,560.0,0.9760000705718994,1.7769999504089355,0.3759999275207519,0.7260000705718994
207,76,wide_high,wide_high,wide_low,wide_high,0.2834128386732701,1.0,1.0,1.0,False,18.0,578.0,0.5,1.2010002136230469,0.3509998321533203,0.8259999752044678
207,77,wide_low,narrow_low,wide_low,wide_low,0.1924206039388568,2.0,2.0,1.0,False,11.0,589.0,2.2779998779296875,3.0290000438690186,0.3500001430511474,0.8260002136230469
207,78,narrow_high,wide_low,narrow_high,narrow_high,0.3211322854993809,3.0,3.0,0.0,False,0.0,589.0,1.3270001411437988,2.1030001640319824,0.3750002384185791,0.8010001182556152
207,79,wide_high,narrow_low,wide_high,wide_high,0.2366359639634294,1.0,1.0,1.0,False,18.0,607.0,1.0269997119903564,1.7779998779296875,0.750999927520752,1.2769999504089355
207,80,narrow_high,narrow_high,wide_low,narrow_high,0.2997279752365117,2.0,2.0,1.0,False,14.0,621.0,0.9769997596740724,1.6019999980926514,0.4509999752044678,1.0520000457763672
207,81,narrow_high,narrow_high,narrow_low,narrow_high,0.2907047606990792,4.0,4.0,1.0,False,14.0,635.0,1.9279999732971191,3.705000162124634,2.052999973297119,2.7789998054504395
207,82,wide_low,wide_low,narrow_low,wide_low,0.1524755887359728,5.0,5.0,1.0,False,11.0,646.0,1.8020000457763672,2.6029999256134033,0.8510000705718994,1.2270002365112305
207,83,narrow_high,narrow_high,wide_low,narrow_high,0.2892726048689816,6.0,6.0,1.0,False,14.0,660.0,1.4019999504089355,2.2019999027252197,0.4760003089904785,1.127000093460083
207,84,wide_high,wide_high,wide_low,wide_high,0.3631368326172998,4.0,4.0,0.0,False,0.0,660.0,1.751000165939331,2.6529998779296875,0.751000165939331,1.2010002136230469
207,85,narrow_high,narrow_high,wide_low,narrow_high,0.2741783649166584,1.0,1.0,1.0,False,14.0,674.0,1.551999807357788,2.4029998779296875,0.4010000228881836,0.877000093460083
207,86,wide_high,narrow_high,wide_high,wide_high,0.3065308156198882,2.0,2.0,1.0,False,18.0,692.0,0.925999879837036,1.7269999980926514,0.4259998798370361,1.0259997844696045
207,87,wide_high,wide_high,wide_low,wide_high,0.2961545679413548,3.0,3.0,1.0,False,18.0,710.0,0.625999927520752,2.453000068664551,0.9769999980926514,1.3519999980926514
207,88,wide_high,narrow_high,wide_high,wide_high,0.3359547513369982,4.0,4.0,0.0,False,0.0,710.0,0.9519999027252196,1.8279995918273928,0.3500001430511474,1.001000165939331
207,89,narrow_high,narrow_high,wide_low,narrow_high,0.2980239136003638,1.0,1.0,1.0,False,14.0,724.0,0.8510000705718994,1.7769999504089355,0.3759999275207519,0.8269999027252197
207,90,wide_low,narrow_low,wide_low,wide_low,0.1531757367574611,2.0,2.0,1.0,False,11.0,735.0,1.3270001411437988,2.5530002117156982,1.9279999732971191,2.9800000190734863
207,91,narrow_high,wide_low,narrow_high,narrow_high,0.2751725188992351,3.0,3.0,1.0,False,14.0,749.0,0.876000165939331,1.5270001888275146,0.3510000705718994,0.7760000228881836
207,92,wide_low,narrow_low,wide_low,wide_low,0.1562095632249626,4.0,4.0,1.0,False,11.0,760.0,0.500999927520752,1.5769999027252195,0.375,0.8510000705718994
207,93,wide_high,narrow_high,wide_high,wide_high,0.3306786393454539,5.0,5.0,0.0,False,0.0,760.0,1.7769999504089355,2.7780003547668457,0.6760001182556152,1.4520001411437988
207,94,wide_high,narrow_low,wide_high,wide_high,0.2908882223385045,1.0,1.0,1.0,False,18.0,778.0,1.1760001182556152,2.1519999504089355,0.8270001411437988,1.4520001411437988
207,95,narrow_high,narrow_high,narrow_low,narrow_high,0.3172832758299774,2.0,2.0,0.0,False,0.0,778.0,1.0520002841949463,1.7280001640319824,0.4250001907348633,0.9010000228881836
207,96,narrow_high,wide_low,narrow_high,narrow_high,0.3123519944572049,3.0,3.0,0.0,False,0.0,778.0,0.500999927520752,1.0759999752044678,0.3260002136230469,0.7009999752044678
207,97,wide_high,wide_low,wide_high,wide_high,0.42120595481195,1.0,1.0,0.0,False,0.0,778.0,1.852999925613403,2.9040000438690186,0.6510000228881836,1.977999687194824
207,98,narrow_high,narrow_high,wide_low,narrow_high,0.3310392632932147,2.0,2.0,0.0,False,0.0,778.0,1.1010000705718994,1.9529998302459717,0.3759999275207519,0.8009998798370361
207,99,narrow_high,narrow_high,wide_low,narrow_high,0.3056716361349711,3.0,3.0,0.0,False,0.0,778.0,0.751000165939331,2.203000068664551,1.0520000457763672,1.4520001411437988
207,100,narrow_high,wide_low,narrow_high,narrow_high,0.2947771586359929,1.0,1.0,1.0,False,14.0,792.0,1.0260002613067627,2.002000331878662,0.4760000705718994,1.0520000457763672
207,101,wide_high,narrow_low,wide_high,wide_high,0.4133193280316543,2.0,2.0,0.0,False,0.0,792.0,1.000999927520752,1.9529998302459717,0.4010000228881836,1.001999855041504
